ID,Price-in-dollars
uid_38151,730.6824979
uid_5680,9658.504503
uid_44370,6164.598516
uid_40729,4201.79742
uid_32889,1694.767441
uid_24105,5915.100573
uid_16832,826.8685637
uid_24290,6399.209836
uid_32082,2956.177351
uid_7745,6129.845266
uid_35496,3315.631775
uid_49272,1800.822871
uid_31983,15252.96955
uid_32178,6611.141339
uid_52984,5676.056995
uid_3068,3073.045148
uid_41531,5971.5371
uid_7528,742.4564865
uid_3391,10824.25311
uid_30107,2037.261761
uid_47583,1698.010671
uid_22119,6937.950944
uid_38047,-485.4331455
uid_10778,2617.399096
uid_9743,11661.58479
uid_2552,8033.182959
uid_9458,5437.15923
uid_26317,301.7304309
uid_53854,-1173.510227
uid_5677,2826.656233
uid_5747,3833.862128
uid_15274,2777.465155
uid_22823,5569.338448
uid_25746,10861.6726
uid_48461,981.8611735
uid_47234,3143.879681
uid_18847,-133.0022358
uid_46551,3779.802896
uid_36951,2185.712791
uid_9254,387.469005
uid_17574,-463.7704062
uid_9502,5885.669173
uid_49339,2815.673376
uid_11419,7715.202401
uid_1447,6662.910951
uid_36283,5325.751272
uid_47961,333.3455099
uid_3933,3401.783829
uid_36076,857.2790668
uid_29044,1140.345191
uid_5433,1745.676234
uid_29889,18565.58089
uid_19092,10711.92846
uid_12785,1518.730957
uid_18502,4693.533484
uid_51231,1237.408956
uid_52923,2681.353279
uid_40705,11966.26958
uid_19619,6046.577418
uid_34103,7340.089656
uid_24205,1063.956364
uid_30014,691.9180186
uid_16489,16375.31767
uid_29235,10353.5289
uid_7013,14966.30646
uid_46230,4121.954028
uid_48405,552.0466062
uid_13981,1369.969945
uid_48406,2634.750521
uid_42620,1483.477971
uid_19234,2602.413939
uid_9923,4685.471836
uid_42161,2461.809857
uid_48433,-1496.59427
uid_10302,6727.83632
uid_48016,1704.482539
uid_13991,-923.1351445
uid_2535,4827.942932
uid_31747,10183.61069
uid_16946,7247.569183
uid_13986,-357.429378
uid_18621,4055.236326
uid_44844,27.42427156
uid_19017,1030.034841
uid_40192,2958.807649
uid_26387,7407.534935
uid_16867,7968.209476
uid_6851,3144.737209
uid_20749,984.4888011
uid_25592,2551.707967
uid_9618,10015.42828
uid_14531,12148.49824
uid_50309,1509.193454
uid_482,4286.488291
uid_51080,2416.368165
uid_27958,5916.759578
uid_30907,-352.5062428
uid_16768,1597.057456
uid_47759,5156.203901
uid_28587,6422.684604
uid_10551,1565.397115
uid_30860,-227.2903276
uid_1087,4412.584608
uid_13279,10816.44287
uid_39767,12760.54466
uid_9987,6269.387202
uid_43557,6176.532131
uid_7837,3289.766211
uid_9197,895.5201553
uid_5307,8143.870377
uid_3564,10252.52026
uid_5718,6390.456924
uid_17095,2227.262776
uid_25256,1967.104142
uid_19759,2600.232886
uid_850,2183.699068
uid_30289,7004.064491
uid_493,2518.083799
uid_15396,10803.26724
uid_5732,9523.320786
uid_49346,4444.231056
uid_6279,4339.678134
uid_31157,808.5366853
uid_9451,4114.113274
uid_10523,13893.52488
uid_4094,1686.149314
uid_35475,11378.59048
uid_17836,2721.46113
uid_16796,1216.614066
uid_14183,8326.95549
uid_23040,538.1096596
uid_12585,13715.38417
uid_40943,641.2776944
uid_3076,1783.47692
uid_13386,5029.129447
uid_49093,7474.236021
uid_51101,6738.205504
uid_50923,4788.662102
uid_26891,4804.278962
uid_44765,9669.949185
uid_27443,-551.047519
uid_40578,7078.351918
uid_30373,6339.874844
uid_44531,5225.534007
uid_5029,1970.347627
uid_46782,4401.140774
uid_24616,7403.400428
uid_51647,4068.878545
uid_20973,10311.33136
uid_44594,-6.739016834
uid_39637,14656.37892
uid_31145,44.570593
uid_51667,199.413436
uid_46896,1379.629609
uid_10265,12177.69765
uid_23163,9447.639408
uid_43213,9504.540382
uid_28989,2752.807027
uid_3683,7447.693933
uid_21580,15631.41289
uid_47124,1.107605487
uid_5650,6518.670833
uid_45160,2463.092894
uid_19543,778.1340619
uid_35972,9158.295369
uid_48687,-1323.694726
uid_23647,9690.909973
uid_44308,806.036438
uid_37653,13725.9686
uid_5064,3275.631839
uid_20220,-292.4619703
uid_18575,428.6323357
uid_42925,7496.449997
uid_47337,3679.831584
uid_48907,10066.0738
uid_47372,1418.562436
uid_27127,10416.78594
uid_12720,356.3806895
uid_27390,7694.382605
uid_45092,10470.48316
uid_42014,1926.182615
uid_47554,8053.535557
uid_5133,863.710552
uid_37849,680.9271194
uid_30369,1809.73649
uid_4173,3338.930085
uid_992,-351.54347
uid_22543,14162.88942
uid_10863,4119.785435
uid_9749,2848.281295
uid_42719,1849.036407
uid_47914,5082.202698
uid_9566,3515.96846
uid_22382,-898.8328434
uid_42958,2001.183237
uid_18667,2708.238303
uid_24532,6319.45845
uid_4879,1610.124335
uid_21309,-2220.692648
uid_32807,303.2683514
uid_24909,8943.277167
uid_4368,1526.57244
uid_6244,201.8876519
uid_50856,1517.329835
uid_4367,6179.360533
uid_10192,1880.895241
uid_10095,6751.423724
uid_12977,4577.637267
uid_10404,-179.7571265
uid_19916,-2236.207275
uid_21945,1667.903955
uid_46484,3823.234383
uid_17250,1364.700212
uid_27099,3359.442969
uid_39742,4012.715249
uid_41043,3041.84714
uid_45599,4405.673598
uid_30701,196.762877
uid_8760,1431.325891
uid_48357,410.9348385
uid_49138,3123.741513
uid_40483,14300.52911
uid_42029,2349.058397
uid_48713,4637.61429
uid_28643,1233.162511
uid_39462,2484.822449
uid_50691,2754.019389
uid_16414,2210.354131
uid_50910,1586.578204
uid_52857,5710.917377
uid_31884,3854.179239
uid_18041,2819.615157
uid_45581,5144.650274
uid_52126,6731.952991
uid_38876,851.8225506
uid_33045,4067.28987
uid_7306,2205.143273
uid_33292,5955.919597
uid_48925,4280.563472
uid_15730,3610.065671
uid_47536,3586.747641
uid_27806,7090.665431
uid_32515,7037.340509
uid_13274,930.7146815
uid_9877,470.8626865
uid_38150,6939.491029
uid_39415,2450.876047
uid_47053,1712.02688
uid_21523,10374.67016
uid_17905,14916.24099
uid_31529,2623.869137
uid_12674,6111.575257
uid_42336,1660.475127
uid_51525,3916.713279
uid_40119,3314.661569
uid_24296,5766.747432
uid_12688,3147.0792
uid_45531,674.2101233
uid_4117,667.5056485
uid_17290,4600.876642
uid_23062,456.14897
uid_34290,3044.432369
uid_49644,742.9823805
uid_33795,7146.272575
uid_42633,968.5161819
uid_36364,-678.1944055
uid_20866,659.6689517
uid_43277,461.6522688
uid_43768,7578.441281
uid_25585,1650.831638
uid_26662,14100.18953
uid_47412,1466.508478
uid_51604,1697.064681
uid_13417,10693.1511
uid_12378,4460.223728
uid_21532,5132.845921
uid_9560,15072.24257
uid_37087,493.6115331
uid_4990,1482.505521
uid_1027,5230.240681
uid_20199,10785.79268
uid_51474,-73.55660322
uid_14255,435.2604842
uid_41745,2663.143194
uid_484,6344.431122
uid_4403,11529.5965
uid_3315,144.1098732
uid_3368,10031.32562
uid_37364,616.7080966
uid_2957,694.4791837
uid_46383,2582.219033
uid_21282,4791.884314
uid_40706,1756.478513
uid_39111,1570.581539
uid_45853,1151.443399
uid_12255,6372.459489
uid_41813,5244.009483
uid_27108,4415.929305
uid_13028,3292.991397
uid_42215,14289.57972
uid_2158,1354.060326
uid_44686,6469.417748
uid_31429,2218.045715
uid_30862,4569.308523
uid_41427,14227.16755
uid_1125,2504.042601
uid_53790,4562.46505
uid_19998,-1560.951017
uid_16287,1251.123825
uid_3889,1647.450179
uid_2302,501.7843049
uid_42298,694.8035286
uid_31700,712.0121042
uid_12068,6800.270307
uid_19655,10003.5292
uid_48213,3051.645337
uid_23431,2678.951946
uid_36577,4024.243493
uid_33633,2491.51977
uid_19276,7330.473117
uid_30449,666.2271789
uid_6565,1163.796653
uid_10277,1567.222403
uid_10788,1456.128417
uid_6358,1871.894803
uid_42811,2574.500808
uid_10222,268.426454
uid_12410,579.3950405
uid_10279,1692.106721
uid_44006,2157.746441
uid_11234,3263.191334
uid_41686,1130.528743
uid_1642,5691.704104
uid_47017,3526.259245
uid_6384,5992.884975
uid_51427,1721.600904
uid_2723,14411.51839
uid_10306,1273.081528
uid_5391,6043.065831
uid_50560,3479.473528
uid_3686,2504.007244
uid_27998,7096.614676
uid_11689,3436.032228
uid_21705,1668.708273
uid_13601,1658.540204
uid_52407,158.4893718
uid_6816,3623.74871
uid_32981,-921.6930815
uid_6185,9958.698486
uid_31537,10364.31114
uid_50860,2286.284021
uid_46957,5495.816769
uid_17515,2243.872012
uid_41148,6928.199048
uid_1464,10973.15063
uid_9340,14907.40602
uid_1982,6017.402931
uid_47206,3700.139141
uid_28291,217.1388404
uid_44074,3992.235225
uid_33645,8734.676217
uid_45143,4582.684955
uid_3003,-1173.086585
uid_33289,4012.662132
uid_12799,4611.638981
uid_11793,6687.601413
uid_43332,179.3542087
uid_29851,2750.936152
uid_36973,3388.711582
uid_5994,8048.546944
uid_1011,2279.703663
uid_48142,1453.724137
uid_19384,1155.528412
uid_11371,6539.897683
uid_32948,6794.35848
uid_48632,653.1178008
uid_43142,7465.465912
uid_47774,924.6244733
uid_37381,2992.840131
uid_45412,2091.58478
uid_4386,734.2395179
uid_50599,5596.669609
uid_10521,7330.473117
uid_37815,7680.958515
uid_25158,-1678.446768
uid_7379,2756.898413
uid_1137,1438.072257
uid_941,10638.25334
uid_19563,14992.62975
uid_36086,3269.050785
uid_52129,13318.88593
uid_26799,958.9046178
uid_50950,3837.267568
uid_33040,6534.882507
uid_8453,13723.44519
uid_797,2567.557466
uid_21091,-30.420831
uid_39292,-218.2812337
uid_17166,1217.554972
uid_47496,-1003.268149
uid_44724,6913.328324
uid_42778,5686.163
uid_28615,-449.2425511
uid_50736,4657.427816
uid_29878,-213.4456438
uid_52873,4588.616904
uid_43412,2941.842519
uid_20360,4505.979479
uid_5659,3205.6459
uid_42485,15285.5897
uid_45552,427.7367032
uid_4320,2067.494716
uid_47836,894.2609482
uid_1067,190.5238824
uid_27759,784.6008791
uid_19433,3956.97335
uid_48597,693.0816041
uid_18961,8583.573865
uid_49225,634.4298902
uid_14933,588.6538901
uid_26332,796.6391025
uid_37043,1179.089699
uid_15934,1215.432357
uid_10331,6694.137811
uid_46948,7592.749401
uid_42307,3413.321934
uid_40935,3037.33891
uid_41649,-490.3499771
uid_17526,3993.163807
uid_27915,9064.497002
uid_26256,6315.80503
uid_19129,12171.69924
uid_31058,3126.351531
uid_25287,1270.578375
uid_32017,1492.499553
uid_33605,10280.62398
uid_52963,11108.36193
uid_36208,8858.628042
uid_33526,355.1660865
uid_17381,4859.634754
uid_15653,1470.212478
uid_16275,7293.783643
uid_24207,1284.070225
uid_50665,3590.236657
uid_20702,1352.963236
uid_22302,2907.240049
uid_10815,4767.683718
uid_29079,3402.734192
uid_53890,868.7679586
uid_26953,950.1856675
uid_39781,6458.878383
uid_14005,520.7078721
uid_29209,4010.313802
uid_47925,-110.1006555
uid_21761,5179.92659
uid_52179,5842.047439
uid_10058,6119.730628
uid_10777,3747.085661
uid_50114,5396.666075
uid_26286,3373.706708
uid_31174,21916.83746
uid_7835,619.7092857
uid_16826,656.0181047
uid_35856,11164.12027
uid_12956,1534.294283
uid_1663,3103.028464
uid_28935,3887.49558
uid_41255,4677.529849
uid_21900,8041.148936
uid_560,2671.753567
uid_11493,8411.961957
uid_49554,899.7442634
uid_22209,8382.386358
uid_3470,-568.4495486
uid_48123,6081.251186
uid_23259,4493.303478
uid_3566,15589.03619
uid_14094,3165.095296
uid_41658,2741.545854
uid_48944,9015.287345
uid_16260,708.6083638
uid_47137,1302.537265
uid_41981,4180.440598
uid_48902,156.2069376
uid_7441,2337.467971
uid_25668,1260.85038
uid_27210,3851.327744
uid_601,6281.36192
uid_43115,2889.841454
uid_42025,565.5290755
uid_51479,806.189889
uid_42427,-1645.106307
uid_39388,4862.399793
uid_49203,2552.270541
uid_47301,804.5142954
uid_43524,1614.541972
uid_45035,4475.288268
uid_26352,534.8228776
uid_24408,-76.70420828
uid_15514,1163.217625
uid_13994,6830.478495
uid_18905,10201.52964
uid_13040,1696.239935
uid_6246,379.7659445
uid_53759,849.648712
uid_52076,3349.952373
uid_40135,-672.8645668
uid_41003,5010.367777
uid_32405,2859.242003
uid_22680,941.9395853
uid_42398,1968.808393
uid_23830,6490.136097
uid_35788,1128.754426
uid_38802,6615.064453
uid_15348,16049.12682
uid_37515,903.2228429
uid_12590,1004.497144
uid_27324,2182.585624
uid_4854,3630.533209
uid_47346,3915.347711
uid_48759,1534.231305
uid_52580,6691.563761
uid_17122,1567.754443
uid_19269,1207.690043
uid_25815,3869.823294
uid_23115,1202.85682
uid_44806,1528.711993
uid_46966,2329.575472
uid_53705,-881.2765653
uid_15671,3939.401755
uid_16853,5229.444486
uid_25046,3112.374045
uid_8072,2280.624797
uid_1112,3241.61481
uid_32614,8853.290513
uid_15726,2006.851692
uid_47626,4223.686623
uid_18174,3193.682521
uid_5992,1706.376513
uid_20933,9558.625694
uid_4965,11105.34472
uid_32240,11089.8679
uid_29220,3734.181126
uid_31557,2160.085665
uid_2746,2693.277412
uid_41062,2835.209961
uid_51729,4173.967946
uid_34435,10212.17055
uid_19628,4066.154156
uid_52700,1418.650403
uid_15784,4792.291939
uid_42477,10.57979641
uid_30997,2188.227759
uid_31611,2132.036551
uid_5181,730.8062715
uid_36229,618.2757909
uid_10913,639.0408827
uid_25241,410.6687999
uid_9303,5914.05786
uid_18633,1871.704822
uid_18971,-521.5596377
uid_2892,6562.844538
uid_23263,5431.186849
uid_33943,7265.903423
uid_40702,605.2077673
uid_351,-30.420831
uid_11367,11397.33661
uid_16534,937.4578471
uid_4567,9629.89457
uid_48514,6999.264284
uid_4781,5586.987172
uid_50786,410.6000661
uid_13736,2545.304692
uid_29323,7020.165916
uid_34798,-820.641371
uid_40389,3508.580162
uid_25774,3506.767932
uid_16219,3635.166587
uid_11653,-481.8952952
uid_41159,13802.35758
uid_42899,-809.4547808
uid_49175,16214.57453
uid_34477,4113.734485
uid_47829,5182.179591
uid_7920,7818.348588
uid_50581,987.1355723
uid_5421,841.5963222
uid_52290,2695.266173
uid_13568,7233.539482
uid_23222,5368.21981
uid_52132,820.3949819
uid_50821,3100.963068
uid_38057,1412.03258
uid_27438,644.5044427
uid_27266,4521.169224
uid_38458,484.1549074
uid_3130,5012.416634
uid_16803,5500.213626
uid_49314,2156.14522
uid_6263,7405.672775
uid_12393,8801.15133
uid_16476,9843.229952
uid_48846,3615.113594
uid_6583,6786.559869
uid_10960,188.0183272
uid_16903,4223.583669
uid_47260,5582.085274
uid_29341,1928.633629
uid_46907,779.2534014
uid_47462,1495.497307
uid_40739,1013.760467
uid_41523,3394.866407
uid_36403,22410.80154
uid_9023,1763.315268
uid_47671,3885.588033
uid_27857,8044.498058
uid_779,10885.79116
uid_10007,1164.213756
uid_37732,2078.731753
uid_35405,2018.532995
uid_44942,3276.731889
uid_48657,4909.215353
uid_1365,2306.22346
uid_9861,3000.829102
uid_14036,2224.949837
uid_32927,6980.081299
uid_13058,3182.319431
uid_19055,4871.859638
uid_25939,7817.278989
uid_47208,-116.3350442
uid_44416,11780.64529
uid_9022,5973.858635
uid_24450,-91.61531694
uid_38148,5929.874211
uid_14194,2294.937758
uid_39141,1144.985239
uid_38292,3243.357542
uid_44247,11056.76066
uid_32343,5012.408016
uid_41753,337.685594
uid_20822,6975.607533
uid_31061,947.5584489
uid_25523,1789.319645
uid_11918,638.2733003
uid_706,651.9578673
uid_38685,5809.796789
uid_49946,5250.457586
uid_5569,3440.529691
uid_3656,6218.619791
uid_20099,1182.510993
uid_44826,4999.166448
uid_21678,2013.632521
uid_19240,1268.644277
uid_6587,1941.573265
uid_44667,2016.421024
uid_5243,6124.065937
uid_48959,5864.719911
uid_20082,1199.678828
uid_12242,1097.905749
uid_17642,3759.002742
uid_37705,1758.7494
uid_32839,3427.840196
uid_44619,1634.30341
uid_51017,881.2927635
uid_52579,3652.054056
uid_45236,10912.09494
uid_10099,-742.441049
uid_10079,701.8117634
uid_27197,7178.930008
uid_18765,725.8643245
uid_3002,877.3528275
uid_41663,1561.505351
uid_52309,1058.000347
uid_9602,-578.6335526
uid_46411,-2318.093986
uid_8383,2732.158503
uid_37978,945.8904294
uid_47534,-236.8781353
uid_10751,6275.042774
uid_3364,804.3731741
uid_36760,4181.094868
uid_22395,3455.148182
uid_39849,570.7328017
uid_34614,4517.118714
uid_46755,13025.69271
uid_20483,10855.1538
uid_52570,2942.404465
uid_34571,10038.24622
uid_36096,838.5994067
uid_20507,2014.676572
uid_5688,4534.719824
uid_52185,5426.549048
uid_4019,5531.424011
uid_4863,9741.282351
uid_16740,4901.332614
uid_3122,3665.295679
uid_3541,14243.40849
uid_48267,5734.604806
uid_27493,586.2733049
uid_15942,3460.493434
uid_26688,1544.030777
uid_813,-1806.20087
uid_46990,344.7751641
uid_25930,6517.317334
uid_41793,609.5025952
uid_52719,9382.92874
uid_25870,440.0919755
uid_31818,1873.219205
uid_53465,6902.169593
uid_42011,2635.161046
uid_45658,6074.432156
uid_2834,13297.19101
uid_51716,286.8256363
uid_52597,3534.798559
uid_50749,3591.802504
uid_10716,-182.7795068
uid_24633,7945.958539
uid_29690,4591.589345
uid_48788,2438.437928
uid_21117,7590.443258
uid_42122,1805.305806
uid_13802,1047.334372
uid_30881,2949.852083
uid_16043,9321.431485
uid_6346,2087.219035
uid_9996,118.598408
uid_12552,7714.212874
uid_38723,5146.921809
uid_37353,530.6374627
uid_51465,1251.58105
uid_25839,1604.327733
uid_4337,13009.39665
uid_40721,152.8167108
uid_28566,1523.727729
uid_43678,10716.17365
uid_16424,7001.727273
uid_13611,5312.357915
uid_2477,4155.668693
uid_21491,6238.943758
uid_7895,14371.2257
uid_30930,4522.23384
uid_713,3547.922587
uid_52851,1591.526298
uid_12162,4020.465714
uid_37847,1498.297738
uid_34904,3371.026411
uid_6592,7023.288318
uid_10235,8666.853712
uid_11080,234.9139972
uid_26184,9734.348673
uid_2404,4648.891704
uid_29350,1867.275691
uid_12131,6603.6484
uid_6918,10285.80851
uid_29593,3851.56243
uid_6720,1673.450401
uid_13325,822.7874525
uid_25072,2332.615027
uid_42561,4786.516686
uid_50730,957.4976005
uid_48425,747.6477442
uid_40075,2243.709001
uid_2649,4854.046358
uid_36047,2104.27492
uid_29849,6419.022617
uid_24323,633.9605365
uid_43343,6383.250758
uid_45399,1184.297706
uid_22719,1063.941809
uid_11106,7060.791523
uid_2715,3173.487451
uid_51922,1365.517309
uid_7060,2569.937389
uid_42414,5388.128981
uid_19554,1642.760181
uid_3710,1019.114862
uid_40960,3808.404689
uid_17465,4159.341012
uid_18010,8600.932023
uid_53461,-1416.382908
uid_27063,8202.081616
uid_7249,6871.6315
uid_25471,3081.690045
uid_43238,5980.473812
uid_17319,8248.702585
uid_12979,285.7755312
uid_3479,515.6587188
uid_20494,3050.287714
uid_39679,912.5434745
uid_42881,7318.085781
uid_42749,1870.053855
uid_35963,-535.0243118
uid_8183,6392.397353
uid_36219,1882.211381
uid_27114,1095.193656
uid_38397,1902.859678
uid_29596,584.166796
uid_48930,1766.801341
uid_28369,318.4002692
uid_41903,1590.181568
uid_9375,4188.856436
uid_34753,5100.090178
uid_24781,13420.47132
uid_52717,2412.14598
uid_31846,1044.146007
uid_48158,635.6211088
uid_20499,2322.656833
uid_14757,1409.47402
uid_18054,1602.56001
uid_2178,7367.029219
uid_7767,522.6177414
uid_383,5083.73935
uid_31727,9112.953849
uid_34937,2399.794944
uid_46064,-778.1031901
uid_19394,8809.343611
uid_10400,751.9571533
uid_15553,2194.411738
uid_26260,4037.309257
uid_50670,870.0581913
uid_759,3640.816698
uid_25479,830.3086622
uid_29132,7531.781104
uid_31863,412.0662082
uid_13918,3793.050572
uid_34483,4768.715051
uid_2865,2766.718095
uid_41384,32.8310237
uid_51315,5509.301413
uid_37389,2428.080761
uid_52697,6841.085547
uid_49262,2064.275013
uid_51882,-240.9154361
uid_20104,1986.420497
uid_26088,4800.697699
uid_30277,-1939.050409
uid_31325,706.5320416
uid_9165,5715.4273
uid_11693,-117.095168
uid_23020,2434.664221
uid_19108,993.8693916
uid_40613,2839.321997
uid_7393,4846.873216
uid_51648,6854.689079
uid_20109,1070.776269
uid_31545,-48.56161392
uid_2640,1948.053201
uid_3121,4785.261558
uid_8424,7093.418002
uid_32575,244.9539236
uid_3690,5483.701239
uid_15568,16114.11636
uid_13318,11.8306561
uid_47827,566.3482018
uid_19053,690.8937059
uid_32478,2640.37348
uid_34953,3144.600751
uid_45286,6604.670934
uid_36916,7223.415985
uid_7942,3613.128383
uid_34018,1072.973969
uid_3514,1507.095933
uid_16490,2040.054186
uid_1432,6180.841296
uid_3247,6888.274386
uid_12498,3511.149694
uid_5645,4076.555363
uid_898,1178.496872
uid_19010,-61.81867273
uid_12733,2630.151284
uid_35033,8842.512266
uid_2553,4120.035667
uid_8657,5088.440858
uid_11519,929.3041632
uid_15789,6156.602156
uid_29719,5484.809165
uid_43350,8181.601288
uid_17974,1530.657724
uid_26696,1996.26908
uid_42832,14350.54898
uid_40555,2151.458956
uid_29977,8885.935317
uid_13713,1597.774212
uid_43798,1070.42901
uid_45821,3611.440864
uid_7380,1367.160784
uid_52533,1276.912635
uid_44955,3651.589232
uid_6735,2556.707407
uid_13950,3735.522399
uid_25278,2957.143991
uid_5744,1360.521717
uid_53713,14202.79576
uid_6022,6617.372696
uid_41401,6581.600844
uid_44856,2418.830606
uid_34817,309.8470398
uid_19331,7382.384381
uid_24602,1013.124982
uid_39920,4869.593526
uid_39291,13161.05594
uid_29555,10000.53947
uid_14931,-414.486662
uid_8080,4334.26825
uid_43879,2181.80899
uid_37971,5601.510302
uid_3092,1281.7339
uid_39804,9275.973657
uid_20469,602.2273209
uid_50972,-1418.355856
uid_651,1970.973975
uid_40138,3891.893841
uid_27256,1809.010003
uid_27657,3675.049079
uid_37575,5935.280357
uid_35354,1419.61895
uid_4198,5366.533199
uid_52740,885.1814672
uid_1696,6805.231192
uid_20132,345.7111912
uid_30557,922.9867008
uid_25152,611.7968069
uid_23140,406.1238205
uid_40776,-258.9127669
uid_22684,581.0035376
uid_7491,9371.385971
uid_52389,905.3299629
uid_42591,2724.838552
uid_6189,2912.749809
uid_40271,339.5941802
uid_5340,10612.72834
uid_42567,5653.765051
uid_25914,-289.3509459
uid_36054,5086.019078
uid_44525,6268.845215
uid_36776,3025.517543
uid_53915,786.1398902
uid_43382,2651.504794
uid_13057,6032.863719
uid_4093,300.6187773
uid_18110,-948.6760383
uid_12588,4474.339034
uid_41697,2302.236117
uid_43702,10019.11102
uid_41001,2448.218201
uid_4875,4766.017346
uid_52847,525.1963812
uid_14010,2578.476284
uid_6318,5702.927493
uid_4453,6591.640919
uid_52754,95.61549341
uid_22365,984.0844325
uid_2846,2233.869887
uid_30952,-430.7289211
uid_20924,10574.65532
uid_27452,3454.667914
uid_5324,14659.24208
uid_27482,1366.816789
uid_49300,970.9638256
uid_36274,6010.656162
uid_24399,2856.896225
uid_2289,-511.5004013
uid_17062,4601.243041
uid_4352,2026.083807
uid_17476,1801.912175
uid_24810,1543.540786
uid_38375,1640.138008
uid_36913,9731.570135
uid_10236,2392.82568
uid_39254,1480.73079
uid_7817,4052.596472
uid_26454,3985.720993
uid_46348,3801.495301
uid_20443,1807.090447
uid_16223,2868.56336
uid_7883,-609.958648
uid_26603,9689.67865
uid_17879,309.3629015
uid_37952,2510.090095
uid_31869,6262.351186
uid_50676,1093.970808
uid_53061,785.8723987
uid_31785,3056.93226
uid_15987,506.783506
uid_37613,279.39759
uid_1686,2706.184597
uid_22693,7234.364063
uid_8683,1333.817096
uid_26921,11038.53337
uid_38411,4861.863061
uid_51371,1249.667987
uid_47204,8502.986034
uid_39233,3619.044107
uid_14415,1157.261706
uid_48256,583.8156605
uid_42507,10715.41987
uid_50111,4906.728712
uid_2721,5024.430117
uid_27679,5058.055849
uid_7758,951.9532323
uid_38406,4796.39206
uid_32559,-186.5916294
uid_48472,6648.937394
uid_4111,5864.333154
uid_40516,1209.637331
uid_49358,5284.40964
uid_39026,198.1966441
uid_14195,2376.950277
uid_37703,805.5693161
uid_26774,2131.436583
uid_19094,745.8143375
uid_9686,85.0441215
uid_10993,1566.186804
uid_14840,2705.0661
uid_37190,5586.851802
uid_39160,14160.98281
uid_20700,7167.125653
uid_17481,-980.9049715
uid_48049,6108.269487
uid_10782,4351.354273
uid_14855,13409.09664
uid_23344,2831.636765
uid_13353,2915.121651
uid_46332,6890.040113
uid_13872,375.1844004
uid_14075,4852.412647
uid_19794,903.4550637
uid_20805,3142.409838
uid_18087,76.62555381
uid_13421,1229.344375
uid_13957,1598.5163
uid_5868,4575.604014
uid_21734,11283.45143
uid_36971,9456.497427
uid_5425,182.1809243
uid_24610,1606.664233
uid_30091,3291.369698
uid_26320,3622.701119
uid_28427,5367.561548
uid_1884,3273.959269
uid_8180,529.6218302
uid_20833,6416.96249
uid_53224,7577.380182
uid_20557,1112.198644
uid_34115,3899.14405
uid_30726,5172.346752
uid_7966,6314.991983
uid_30872,2276.329441
uid_18086,8810.026319
uid_18100,2694.931831
uid_17600,1991.533446
uid_38640,1831.939446
uid_6237,8860.848926
uid_4562,330.1610431
uid_27159,-272.4477508
uid_27517,10512.01277
uid_64,156.8506265
uid_4371,6566.862269
uid_13348,829.2803164
uid_11189,6554.134307
uid_52262,5358.456134
uid_34405,4948.629392
uid_27572,1486.905587
uid_23805,-478.3045469
uid_27106,4296.681902
uid_39780,3217.00806
uid_5789,-1640.779125
uid_26171,8482.400938
uid_24390,5474.965084
uid_37920,4467.949633
uid_42214,16810.26392
uid_20759,261.164642
uid_12818,7155.071009
uid_7366,803.3215414
uid_24975,824.4515649
uid_18044,33799.71679
uid_38472,7500.18813
uid_42540,2459.410059
uid_34190,11368.83281
uid_18356,3317.08531
uid_32539,2768.7272
uid_53855,2444.050768
uid_4865,9910.009497
uid_48856,4728.649176
uid_52748,10559.7933
uid_52082,512.6043478
uid_27109,12152.69398
uid_27916,3464.054891
uid_31923,6575.886927
uid_27009,1162.894339
uid_5746,4840.277024
uid_10161,5039.148416
uid_2360,14990.80423
uid_4816,10288.44318
uid_48671,2908.24085
uid_18977,2823.185329
uid_5328,2642.588554
uid_1874,7679.055959
uid_29944,5752.79276
uid_5712,2336.216517
uid_52932,1096.480231
uid_38403,619.2401503
uid_34413,2029.913236
uid_11221,4377.231941
uid_37578,2591.202359
uid_32817,30.08138182
uid_31550,422.5122154
uid_45818,4416.251542
uid_43666,2453.352433
uid_46996,557.8277765
uid_21992,5392.002799
uid_41651,8304.765833
uid_16200,2966.180271
uid_34887,6914.992913
uid_11195,7462.881993
uid_44487,4488.770821
uid_20588,2877.004164
uid_49177,-269.8589885
uid_22257,-1144.255534
uid_53300,3918.781539
uid_35122,932.0755444
uid_21573,10211.96423
uid_35614,2442.791842
uid_26786,960.9598583
uid_32092,1435.23909
uid_16236,7996.441556
uid_2399,4377.376642
uid_40210,5060.761491
uid_17463,4953.183255
uid_16626,5284.354221
uid_50701,11503.65151
uid_50154,3011.518926
uid_47416,2737.074951
uid_7287,6674.800101
uid_6542,412.065561
uid_7096,8370.389814
uid_25308,7176.784994
uid_46116,794.8702785
uid_27557,138.9104712
uid_9681,8806.182319
uid_28786,9690.192638
uid_26400,3201.647098
uid_38099,14851.68692
uid_46398,-45.02289719
uid_23842,2943.370537
uid_42691,3469.321409
uid_28642,7385.957324
uid_18325,5725.187582
uid_763,4419.844916
uid_48855,1571.452939
uid_44626,484.7626151
uid_43913,3776.767259
uid_11277,5697.268758
uid_26486,3602.608621
uid_32108,6581.652489
uid_8709,617.0459574
uid_9644,4262.402567
uid_46318,3372.658289
uid_586,6202.039175
uid_50898,2198.10545
uid_12853,1046.871323
uid_22410,15754.8377
uid_12766,5590.131037
